[2022-07-17 11:58:38,211] {taskinstance.py:1159} INFO - Dependencies all met for <TaskInstance: nse_daily_data_load.load_ftp_namedstage manual__2022-07-17T15:51:20.430255+00:00 [queued]>
[2022-07-17 11:58:38,222] {taskinstance.py:1159} INFO - Dependencies all met for <TaskInstance: nse_daily_data_load.load_ftp_namedstage manual__2022-07-17T15:51:20.430255+00:00 [queued]>
[2022-07-17 11:58:38,222] {taskinstance.py:1356} INFO - 
--------------------------------------------------------------------------------
[2022-07-17 11:58:38,222] {taskinstance.py:1357} INFO - Starting attempt 2 of 2
[2022-07-17 11:58:38,222] {taskinstance.py:1358} INFO - 
--------------------------------------------------------------------------------
[2022-07-17 11:58:38,269] {taskinstance.py:1377} INFO - Executing <Task(PythonOperator): load_ftp_namedstage> on 2022-07-17 15:51:20.430255+00:00
[2022-07-17 11:58:38,274] {standard_task_runner.py:52} INFO - Started process 356131 to run task
[2022-07-17 11:58:38,294] {standard_task_runner.py:79} INFO - Running: ['airflow', 'tasks', 'run', 'nse_daily_data_load', 'load_ftp_namedstage', 'manual__2022-07-17T15:51:20.430255+00:00', '--job-id', '17', '--raw', '--subdir', 'DAGS_FOLDER/nse_daily_load_stg.py', '--cfg-path', '/tmp/tmpxyc7152j', '--error-file', '/tmp/tmp17tl_gl7']
[2022-07-17 11:58:38,295] {standard_task_runner.py:80} INFO - Job 17: Subtask load_ftp_namedstage
[2022-07-17 11:58:38,423] {task_command.py:369} INFO - Running <TaskInstance: nse_daily_data_load.load_ftp_namedstage manual__2022-07-17T15:51:20.430255+00:00 [running]> on host osboxes
[2022-07-17 11:58:38,529] {taskinstance.py:1569} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Airflow
AIRFLOW_CTX_DAG_ID=nse_daily_data_load
AIRFLOW_CTX_TASK_ID=load_ftp_namedstage
AIRFLOW_CTX_EXECUTION_DATE=2022-07-17T15:51:20.430255+00:00
AIRFLOW_CTX_TRY_NUMBER=2
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-07-17T15:51:20.430255+00:00
[2022-07-17 11:58:38,539] {base.py:68} INFO - Using connection ID 'snowflake_conn_id' for task execution.
[2022-07-17 11:58:38,542] {connection.py:257} INFO - Snowflake Connector for Python Version: 2.7.8, Python Version: 3.8.10, Platform: Linux-5.4.0-74-generic-x86_64-with-glibc2.29
[2022-07-17 11:58:38,543] {connection.py:876} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2022-07-17 11:58:38,546] {connection.py:894} INFO - Setting use_openssl_only mode to False
[2022-07-17 11:58:39,837] {cursor.py:710} INFO - query: [ALTER SESSION SET autocommit=False]
[2022-07-17 11:58:39,928] {cursor.py:734} INFO - query execution done
[2022-07-17 11:58:39,929] {snowflake.py:328} INFO - Running statement: put file:///home/osboxes/Desktop/Files/cm*.csv @NSE_DAILY_STG;, parameters: None
[2022-07-17 11:58:39,930] {cursor.py:710} INFO - query: [put file:///home/osboxes/Desktop/Files/cm*.csv @NSE_DAILY_STG;]
[2022-07-17 11:58:40,321] {cursor.py:734} INFO - query execution done
[2022-07-17 11:59:48,557] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01APR2021bhav.csv', 'target': 'cm01APR2021bhav.csv.gz', 'source_size': 184872, 'target_size': 73792, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,558] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01APR2022bhav.csv', 'target': 'cm01APR2022bhav.csv.gz', 'source_size': 204115, 'target_size': 82192, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,558] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01DEC2020bhav.csv', 'target': 'cm01DEC2020bhav.csv.gz', 'source_size': 187182, 'target_size': 74176, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,558] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01DEC2021bhav.csv', 'target': 'cm01DEC2021bhav.csv.gz', 'source_size': 198355, 'target_size': 79664, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01FEB2021bhav.csv', 'target': 'cm01FEB2021bhav.csv.gz', 'source_size': 186198, 'target_size': 74432, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01FEB2022bhav.csv', 'target': 'cm01FEB2022bhav.csv.gz', 'source_size': 202633, 'target_size': 81792, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01JAN2021bhav.csv', 'target': 'cm01JAN2021bhav.csv.gz', 'source_size': 184077, 'target_size': 73248, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01JUL2021bhav.csv', 'target': 'cm01JUL2021bhav.csv.gz', 'source_size': 191005, 'target_size': 76384, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01JUL2022bhav.csv', 'target': 'cm01JUL2022bhav.csv.gz', 'source_size': 203912, 'target_size': 81776, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01JUN2021bhav.csv', 'target': 'cm01JUN2021bhav.csv.gz', 'source_size': 189877, 'target_size': 76304, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01JUN2022bhav.csv', 'target': 'cm01JUN2022bhav.csv.gz', 'source_size': 204748, 'target_size': 82432, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01MAR2021bhav.csv', 'target': 'cm01MAR2021bhav.csv.gz', 'source_size': 191014, 'target_size': 76176, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01NOV2021bhav.csv', 'target': 'cm01NOV2021bhav.csv.gz', 'source_size': 197372, 'target_size': 79296, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01OCT2020bhav.csv', 'target': 'cm01OCT2020bhav.csv.gz', 'source_size': 178603, 'target_size': 70512, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,559] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01OCT2021bhav.csv', 'target': 'cm01OCT2021bhav.csv.gz', 'source_size': 196499, 'target_size': 78992, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01SEP2020bhav.csv', 'target': 'cm01SEP2020bhav.csv.gz', 'source_size': 177622, 'target_size': 70192, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm01SEP2021bhav.csv', 'target': 'cm01SEP2021bhav.csv.gz', 'source_size': 192261, 'target_size': 77456, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02AUG2021bhav.csv', 'target': 'cm02AUG2021bhav.csv.gz', 'source_size': 196939, 'target_size': 79120, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02DEC2020bhav.csv', 'target': 'cm02DEC2020bhav.csv.gz', 'source_size': 184637, 'target_size': 73296, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02DEC2021bhav.csv', 'target': 'cm02DEC2021bhav.csv.gz', 'source_size': 198931, 'target_size': 79776, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02FEB2021bhav.csv', 'target': 'cm02FEB2021bhav.csv.gz', 'source_size': 186551, 'target_size': 74256, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02FEB2022bhav.csv', 'target': 'cm02FEB2022bhav.csv.gz', 'source_size': 205865, 'target_size': 82768, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02JUL2021bhav.csv', 'target': 'cm02JUL2021bhav.csv.gz', 'source_size': 189647, 'target_size': 76240, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,560] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02JUN2021bhav.csv', 'target': 'cm02JUN2021bhav.csv.gz', 'source_size': 188840, 'target_size': 75776, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,561] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02JUN2022bhav.csv', 'target': 'cm02JUN2022bhav.csv.gz', 'source_size': 204747, 'target_size': 82288, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,561] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02MAR2021bhav.csv', 'target': 'cm02MAR2021bhav.csv.gz', 'source_size': 185799, 'target_size': 74496, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
[2022-07-17 11:59:48,561] {snowflake.py:338} INFO - Statement execution info - {'source': 'cm02MAR2022bhav.csv', 'target': 'cm02MAR2022bhav.csv.gz', 'source_size': 204491, 'target_size': 82416, 'source_compression': 'NONE', 'target_compression': 'GZIP', 'status': 'UPLOADED', 'message': ''}
